perturbation,dataset,n_cells,closest_severity,recovery_score,disease_score,dist_healthy,dist_mild,dist_moderate,dist_severe,dist_fatal,dist_recovered,sim_healthy,sim_mild,sim_moderate,sim_severe,sim_fatal,sim_recovered
SERTAD1_P1P2-1|SERTAD1_P1P2-2,hek293t,12,recovered,25.39842,-1.7045252,84.37763,85.350586,84.62379,85.24344,84.592995,81.94744,0.011712669,0.011580697,0.011678997,0.011595085,0.0116832,0.012055827
SSR2_P1P2-1|SSR2_P1P2-2,hek293t,10,recovered,25.39825,-1.9612483,84.71968,85.70584,84.989845,85.613625,84.98534,82.33247,0.011665933,0.011533248,0.01162928,0.011545528,0.01162989,0.012000124
TTC21A_P1P2-1|TTC21A_P1P2-2,hek293t,19,recovered,25.397892,-2.1432323,83.39461,84.371445,83.68239,84.32534,83.66644,80.99208,0.011849098,0.011713519,0.011808831,0.011719848,0.011811055,0.0121963
CLCN5_ENST00000376108.3-1|CLCN5_ENST00000376108.3-2,hek293t,8,recovered,25.397345,-1.6436388,82.731606,83.714165,82.980034,83.60679,82.93312,80.243805,0.011942921,0.011804401,0.011907592,0.011819382,0.011914248,0.012308631
ELMOD1_P1P2-1|ELMOD1_P1P2-2,hek293t,5,recovered,25.397224,-1.1104037,82.614685,83.60972,82.838425,83.423805,82.70283,80.05315,0.011959622,0.011818973,0.011927705,0.011845,0.011947027,0.012337584
SERINC1_P1P2-1|SERINC1_P1P2-2,hek293t,6,recovered,25.396893,-2.083942,84.80785,85.73571,85.08553,85.71596,85.12169,82.43914,0.011653945,0.011529277,0.011616354,0.0115319025,0.011611477,0.011984783
TRDMT1_P1P2-1|TRDMT1_P1P2-2,hek293t,6,recovered,25.396526,-1.9530227,84.92425,85.90069,85.151825,85.815056,85.164894,82.54224,0.011638158,0.011507389,0.011607415,0.011518739,0.011605655,0.011969993
LRRC1_P1P2-1|LRRC1_P1P2-2,hek293t,7,recovered,25.396412,-1.2105899,83.488556,84.43352,83.661865,84.3018,83.659904,80.967865,0.0118359225,0.011705008,0.011811693,0.011723082,0.011811967,0.012199903
NFAT5_P1P2-1|NFAT5_P1P2-2,hek293t,12,recovered,25.396393,-2.0898714,84.002625,84.98231,84.27795,84.920074,84.28507,81.611404,0.011764343,0.0116302995,0.011726361,0.011638723,0.011725381,0.012104866
IGSF21_P1P2-1|IGSF21_P1P2-2,hek293t,18,recovered,25.396177,-2.089037,84.49579,85.49137,84.7783,85.40784,84.7238,82.11886,0.011696483,0.011561847,0.011657961,0.011573024,0.011665372,0.012030964
DRC7_P1P2-1|DRC7_P1P2-2,hek293t,6,recovered,25.396072,-2.117453,84.90861,85.84666,85.16436,85.819756,85.232414,82.54721,0.011640277,0.011514548,0.011605727,0.011518116,0.011596567,0.01196928
TMA7_P1P2-1|TMA7_P1P2-2,hek293t,5,recovered,25.396027,-2.020252,83.34091,84.34542,83.62654,84.25687,83.62962,80.92115,0.011856642,0.01171709,0.011816624,0.011729261,0.011816193,0.01220686
LGALS14_P1P2-1|LGALS14_P1P2-2,hek293t,8,recovered,25.39579,-1.5582596,83.973335,84.90897,84.18967,84.82511,84.20386,81.5127,0.011768398,0.011640227,0.011738513,0.011651602,0.011736558,0.012119346
PCP4_P1P2-1|PCP4_P1P2-2,hek293t,5,recovered,25.395777,-1.3477992,84.20291,85.14469,84.39107,85.02632,84.398796,81.72207,0.011736688,0.011608376,0.011710827,0.011624349,0.011709767,0.012088672
LINC01587_P1P2-1|LINC01587_P1P2-2,hek293t,5,recovered,25.39568,-2.6088676,83.18032,84.19799,83.508224,84.171715,83.48081,80.83256,0.011879261,0.011737366,0.011833168,0.011740987,0.0118370075,0.012220075
ZBTB1_P1P2-1|ZBTB1_P1P2-2,hek293t,6,recovered,25.395525,-2.2608273,84.06671,85.02749,84.351585,85.004654,84.35482,81.69958,0.0117554795,0.011624192,0.011716244,0.011627277,0.0117158,0.01209196
STK36_P1P2-1|STK36_P1P2-2,hek293t,6,recovered,25.395374,-2.2322192,83.19246,84.23572,83.482765,84.13657,83.425995,80.79602,0.011877548,0.01173217,0.011836734,0.011745833,0.011844693,0.012225534
non-targeting_00389|non-targeting_03628,hek293t,7,recovered,25.395374,-2.852904,84.457184,85.496864,84.810776,85.46385,84.810196,82.17727,0.011701766,0.0115611125,0.011653548,0.011565527,0.011653627,0.012022516
SLC22A11_P1P2-1|SLC22A11_P1P2-2,hek293t,7,recovered,25.395367,-1.5393785,82.88307,83.871544,83.11548,83.74356,83.0886,80.38669,0.011921356,0.011782512,0.011888418,0.011800307,0.011892218,0.012287022
MIOX_P1P2-1|MIOX_P1P2-2,hek293t,6,recovered,25.395042,-2.7202358,84.40068,85.42761,84.695366,85.39165,84.75942,82.102234,0.0117095085,0.011570376,0.011669243,0.011575193,0.0116605265,0.012033371
ALLC_P1P2-1|ALLC_P1P2-2,hek293t,7,recovered,25.395016,-2.3100028,84.653786,85.64824,84.95378,85.591354,84.92662,82.30993,0.011674907,0.011540916,0.01163416,0.011548497,0.011637837,0.0120033715
CCDC185_P1P2-1|CCDC185_P1P2-2,hek293t,10,recovered,25.394936,-2.295232,83.64316,84.68291,83.92556,84.59009,83.884155,81.268265,0.011814304,0.01167094,0.011775018,0.011683596,0.011780761,0.012155356
ADAMTS19_P1P2-1|ADAMTS19_P1P2-2,hek293t,5,recovered,25.394787,-1.7872899,82.99265,83.96508,83.24747,83.88316,83.21188,80.53221,0.011905803,0.011769541,0.011869793,0.011780899,0.011874809,0.012265091
CHCHD4_P1P2-1|CHCHD4_P1P2-2,hek293t,7,recovered,25.39463,-1.1773415,83.36198,84.31326,83.56364,84.172295,83.53935,80.83336,0.011853682,0.011721507,0.011825413,0.011740907,0.011828811,0.012219955
TCN2_P1P2-1|TCN2_P1P2-2,hek293t,13,recovered,25.394566,-2.6079035,83.45773,84.485374,83.77593,84.44575,83.79138,81.11809,0.011840242,0.011697907,0.011795801,0.011703333,0.011793652,0.012177585
NOTCH4_P1-1|NOTCH4_P1-2,hek293t,5,recovered,25.39428,-2.7423143,84.90864,85.954796,85.2448,85.89645,85.24435,82.62728,0.011640273,0.011500228,0.011594903,0.011507951,0.011594963,0.0119578205
ARRDC1-AS1_P1P2-1|ARRDC1-AS1_P1P2-2,hek293t,10,recovered,25.39413,-1.9688759,83.974236,84.91651,84.24303,84.876976,84.2488,81.56699,0.011768273,0.011639207,0.0117311645,0.011644565,0.01173037,0.012111377
SPAG5_P1P2-1|SPAG5_P1P2-2,hek293t,5,recovered,25.39389,-1.3284974,83.64723,84.59727,83.857506,84.47365,83.8206,81.14726,0.011813736,0.011682616,0.011784461,0.011699513,0.011789588,0.012173261
IL17RD_P1P2-1|IL17RD_P1P2-2,hek293t,5,recovered,25.393688,-2.9603877,84.33746,85.35221,84.68335,85.358795,84.7431,82.06833,0.011718183,0.011580479,0.011670879,0.011579596,0.011662746,0.012038282
MTNR1B_P1P2-1|MTNR1B_P1P2-2,hek293t,6,recovered,25.393024,-2.419458,84.55362,85.53663,84.86406,85.50577,84.88179,82.22131,0.011688576,0.0115558,0.011646316,0.011559923,0.011643912,0.012016153
WDFY1_P1P2-1|WDFY1_P1P2-2,hek293t,8,recovered,25.392742,-2.5947285,84.59067,85.595215,84.90494,85.56398,84.90785,82.281906,0.011683517,0.011547982,0.011640774,0.011552149,0.011640379,0.01200741
MYPOP_P1P2-1|MYPOP_P1P2-2,hek293t,6,recovered,25.392586,-2.4358017,85.219734,86.19998,85.54028,86.16653,85.528755,82.90833,0.011598273,0.011467893,0.011555312,0.011472294,0.011556852,0.011917767
SREK1_P1P2-1|SREK1_P1P2-2,hek293t,6,recovered,25.392105,-3.047318,81.95929,82.99553,82.36776,83.02092,82.337776,79.63423,0.012054105,0.011905395,0.011995045,0.011901798,0.01199936,0.01240168
non-targeting_03549|non-targeting_01559,hek293t,7,recovered,25.392029,-2.707706,84.87298,85.92028,85.17316,85.85695,85.181335,82.58665,0.011645107,0.0115047945,0.011604542,0.011513184,0.01160344,0.011963634
IFNL3_ENST00000413851.2-1|IFNL3_ENST00000413851.2-2,hek293t,5,recovered,25.391958,-1.0086775,85.35451,86.222694,85.50788,86.12545,85.48487,82.86576,0.011580171,0.011464906,0.01155964,0.011477702,0.011562716,0.011923817
KAT6B_P1P2-1|KAT6B_P1P2-2,hek293t,6,recovered,25.391214,-1.759114,83.646675,84.615265,83.85604,84.52678,83.91098,81.20309,0.011813813,0.01168016,0.011784664,0.011692245,0.01177704,0.012164993
PRXL2B_P1P2-1|PRXL2B_P1P2-2,hek293t,13,recovered,25.39119,-2.5079217,82.84755,83.869255,83.147934,83.83019,83.15422,80.47774,0.011926407,0.01178283,0.011883833,0.011788256,0.011882945,0.012273291
NOTCH1_P1-1|NOTCH1_P1-2,hek293t,5,recovered,25.391144,-2.4421191,84.473236,85.48467,84.783775,85.42907,84.725006,82.14191,0.0116995685,0.011562742,0.011657216,0.011570182,0.011665207,0.012027629
ITGA10_P1P2-1|ITGA10_P1P2-2,hek293t,5,recovered,25.390913,-1.597011,82.77928,83.75641,83.006,83.6481,83.012794,80.2881,0.011936125,0.011798518,0.011903912,0.011813614,0.011902949,0.012301924
HEXIM2_P2-1|HEXIM2_P2-2,hek293t,7,recovered,25.390879,-1.2409463,84.34202,85.27588,84.54809,85.15086,84.507225,81.85258,0.011717558,0.011590725,0.011689332,0.0116075445,0.011694918,0.01206963
SLITRK5_P2-1|SLITRK5_P2-2,hek293t,8,recovered,25.390827,-1.7119172,85.21796,86.14165,85.45926,86.076225,85.45116,82.81481,0.011598512,0.01147557,0.011566142,0.011484191,0.011567226,0.0119310655
TRIM38_P1P2-1|TRIM38_P1P2-2,hek293t,6,recovered,25.390465,-1.1480637,83.97656,84.91218,84.14292,84.77736,84.13574,81.46403,0.011767951,0.011639793,0.011744957,0.011658088,0.011745948,0.0121265
TCP11L1_P1P2-1|TCP11L1_P1P2-2,hek293t,6,recovered,25.390259,-1.950155,83.339676,84.31141,83.639145,84.24688,83.57793,80.91187,0.011856816,0.011721762,0.011814864,0.011730635,0.011823416,0.012208242
non-targeting_02802|non-targeting_02033,hek293t,7,recovered,25.39024,-1.150403,83.97295,84.87321,84.1476,84.77408,84.174255,81.46066,0.01176845,0.011645076,0.011744312,0.0116585335,0.011740637,0.012126994
LILRB4_P2-1|LILRB4_P2-2,hek293t,11,recovered,25.390144,-1.9484302,83.49699,84.497215,83.74755,84.40229,83.76801,81.0737,0.011834742,0.011696287,0.011799751,0.011709288,0.011796903,0.012184171
SEPHS2_P1P2-1|SEPHS2_P1P2-2,hek293t,12,recovered,25.389835,-2.0631642,82.21225,83.21698,82.50723,83.14608,82.46082,79.765144,0.0120174615,0.01187409,0.011975011,0.011884095,0.01198167,0.012381579
ZNF341_P2-1|ZNF341_P2-2,hek293t,5,recovered,25.389824,-1.4100177,85.152916,86.09004,85.363815,85.97485,85.33676,82.70963,0.011607268,0.011482369,0.011578923,0.011497576,0.0115825515,0.011946056
MCM8_P1P2-1|MCM8_P1P2-2,hek293t,10,recovered,25.389547,-0.8379595,83.804756,84.72072,83.944626,84.56856,83.92321,81.2469,0.011791792,0.011665791,0.011772376,0.011686536,0.011775344,0.012158512
CPSF4L_P1P2-1|CPSF4L_P1P2-2,hek293t,15,recovered,25.389366,-1.5037673,83.8077,84.74463,84.035385,84.654366,84.00747,81.33624,0.011791382,0.011662538,0.01175981,0.011674828,0.011763672,0.01214532
MAP6D1_P1P2-1|MAP6D1_P1P2-2,hek293t,6,recovered,25.389355,-1.7012515,83.725136,84.714874,83.992676,84.59722,83.92464,81.27677,0.011802873,0.011666587,0.011765719,0.011682622,0.011775146,0.012154099
OVGP1_P2-1|OVGP1_P2-2,hek293t,7,recovered,25.389336,-2.247826,83.65307,84.64176,83.90284,84.59398,84.01645,81.2734,0.011812921,0.011676546,0.011778169,0.0116830645,0.01176243,0.012154597
DAG1_P1P2-1|DAG1_P1P2-2,hek293t,5,recovered,25.389187,-0.8992865,83.91791,84.83738,84.09696,84.688324,84.03898,81.37162,0.011776079,0.011649936,0.011751301,0.011670201,0.011759314,0.012140104
LSMEM1_P1P2-1|LSMEM1_P1P2-2,hek293t,5,recovered,25.389145,-1.6972934,85.07586,86.02081,85.31943,85.93375,85.31568,82.66703,0.01161766,0.011491504,0.011584878,0.011503013,0.01158538,0.011952139
ERGIC3_P1P2-1|ERGIC3_P1P2-2,hek293t,6,recovered,25.389133,-0.986017,84.30317,85.241875,84.44071,85.08084,84.43085,81.78007,0.011722893,0.011595295,0.011704022,0.011616987,0.011705373,0.012080203
MAGEC3_ENST00000298296.1-1|MAGEC3_ENST00000298296.1-2,hek293t,13,recovered,25.388626,-1.8700559,84.34564,85.32483,84.63725,85.23224,84.5814,81.93767,0.01171706,0.0115841525,0.011677161,0.011596591,0.011684782,0.012057248
RET_P1-1|RET_P1-2,hek293t,7,recovered,25.388405,-2.0110862,85.01858,85.99332,85.2595,85.91553,85.25766,82.648224,0.011625396,0.011495136,0.011592926,0.011505424,0.011593173,0.011954826
ARHGDIA_P1P2-1|ARHGDIA_P1P2-2,hek293t,8,recovered,25.388226,-1.4493455,83.78507,84.72025,83.982475,84.62519,84.00386,81.3061,0.011794529,0.011665855,0.011767132,0.0116788065,0.0117641715,0.012149768
KRT19_P1P2-1|KRT19_P1P2-2,hek293t,8,recovered,25.388206,-1.0433719,83.67406,84.599205,83.86152,84.46467,83.795586,81.13901,0.011809993,0.011682351,0.011783904,0.011700742,0.011793067,0.012174483
ZBTB38_P1-1|ZBTB38_P1-2,hek293t,9,recovered,25.38812,-1.0593314,83.128555,84.072365,83.32179,83.92631,83.28224,80.57845,0.011886571,0.011754698,0.01185933,0.011774914,0.011864896,0.0122581385
ASPDH_P1P2-1|ASPDH_P1P2-2,hek293t,6,recovered,25.387917,-2.712902,84.6252,85.658356,84.918846,85.612656,84.96304,82.33344,0.011678805,0.011539568,0.01163889,0.011545657,0.011632906,0.011999984
FAM204A_P1P2-1|FAM204A_P1P2-2,hek293t,20,recovered,25.387829,-1.6618342,84.03467,84.99097,84.26578,84.89868,84.242226,81.5908,0.01175991,0.011629129,0.011728034,0.0116416225,0.011731275,0.012107886
ISOC2_P2-1|ISOC2_P2-2,hek293t,5,recovered,25.387775,-2.1964574,84.8578,85.81969,85.14694,85.7792,85.16032,82.50662,0.011647165,0.0115181245,0.0116080735,0.011523499,0.011606271,0.011975098
TMX1_P1P2-1|TMX1_P1P2-2,hek293t,5,recovered,25.38748,-1.7823466,82.34757,83.291336,82.62896,83.24435,82.605354,79.868034,0.01199795,0.011863615,0.01195758,0.011870232,0.011960956,0.0123658255
SERBP1_P1P2-1|SERBP1_P1P2-2,hek293t,11,recovered,25.386879,-2.1408525,83.440025,84.40452,83.69549,84.369965,83.74499,81.04067,0.011842725,0.011708982,0.011807004,0.011713722,0.011800108,0.012189076
TTC9_P1P2-1|TTC9_P1P2-2,hek293t,6,recovered,25.386818,-2.0164647,83.62426,84.59953,83.92919,84.536674,83.87484,81.21423,0.011816942,0.011682306,0.011774515,0.011690891,0.011782055,0.012163344
non-targeting_02299|non-targeting_02998,hek293t,12,recovered,25.386555,-1.4203323,83.09145,84.100975,83.32135,83.934875,83.252914,80.58768,0.011891815,0.0117507465,0.011859393,0.011773727,0.011869025,0.012256753
SMTN_P1P2-1|SMTN_P1P2-2,hek293t,6,recovered,25.386457,-2.754547,83.98096,85.03042,84.317474,84.98108,84.29886,81.67679,0.011767342,0.011623796,0.011720928,0.011630466,0.011723487,0.012095293
NOL4_P1P2-1|NOL4_P1P2-2,hek293t,6,recovered,25.386288,-2.1271238,83.13954,84.12276,83.43278,84.07108,83.412964,80.72959,0.011885018,0.01174774,0.011843742,0.011754876,0.011846522,0.01223547
TPCN2_P1P2-1|TPCN2_P1P2-2,hek293t,7,recovered,25.386244,-0.7816546,83.13504,84.08586,83.28757,83.89788,83.18973,80.54921,0.011885654,0.011752834,0.011864146,0.011778857,0.0118779335,0.012262534
FAM107A_P1P2-1|FAM107A_P1P2-2,hek293t,10,recovered,25.386204,-2.4212022,83.64019,84.675835,83.94388,84.60284,83.92174,81.28322,0.011814718,0.011671903,0.011772479,0.011681856,0.011775548,0.012153147
ADGRD2_P1P2-1|ADGRD2_P1P2-2,hek293t,5,recovered,25.38592,-2.4554224,84.79017,85.84888,85.09721,85.74411,85.036804,82.4705,0.011656348,0.011514254,0.011614778,0.01152816,0.011622933,0.011980281
PRCD_P1-1|PRCD_P1-2,hek293t,7,recovered,25.385868,-0.69146043,83.16051,84.11297,83.33133,83.9118,83.1834,80.563774,0.011882057,0.011749091,0.011857989,0.011776927,0.011878826,0.012260345
AP1G1_P1P2-1|AP1G1_P1P2-2,hek293t,9,recovered,25.38582,-2.3636413,84.13583,85.17803,84.44071,85.085754,84.38514,81.78581,0.011745935,0.011603885,0.011704022,0.011616324,0.01171164,0.012079365
KPNB1_P1P2-1|KPNB1_P1P2-2,hek293t,5,recovered,25.385767,-2.051084,83.890366,84.8527,84.14433,84.804214,84.15982,81.49288,0.0117799,0.011647858,0.011744763,0.011654439,0.011742627,0.012122258
non-targeting_01987|non-targeting_02992,hek293t,6,recovered,25.385674,-1.3095235,83.78191,84.76345,84.01743,84.60465,83.890305,81.28522,0.0117949685,0.011659979,0.011762293,0.011681608,0.011779908,0.012152852
PRXL2C_P1P2-1|PRXL2C_P1P2-2,hek293t,16,recovered,25.385155,-1.7711234,84.23943,85.20891,84.47375,85.1149,84.460365,81.81626,0.011731659,0.01159973,0.011699499,0.011612392,0.011701331,0.012074923
ZNF583_P1P2-1|ZNF583_P1P2-2,hek293t,6,recovered,25.38474,-2.9358013,84.59035,85.65142,84.940186,85.605644,84.90451,82.32675,0.011683561,0.011540492,0.011636,0.011546591,0.011640833,0.012000948
CYB561_P1P2-1|CYB561_P1P2-2,hek293t,6,recovered,25.384628,-2.0850325,83.91613,84.90818,84.15727,84.833916,84.21884,81.52402,0.011776325,0.011640335,0.011742978,0.011650407,0.011734494,0.012117685
DCAF6_P1P2-1|DCAF6_P1P2-2,hek293t,5,recovered,25.384384,-1.9375527,83.47479,84.4385,83.75987,84.37897,83.72694,81.05054,0.011837851,0.011704326,0.011798035,0.011712487,0.011802622,0.01218761
IGSF9_P1P2-1|IGSF9_P1P2-2,hek293t,6,recovered,25.384346,-2.483885,83.10693,84.15767,83.428696,84.083534,83.38014,80.74293,0.011889626,0.011742923,0.011844315,0.011753156,0.01185113,0.012233474
AGTRAP_P1P2-1|AGTRAP_P1P2-2,hek293t,6,recovered,25.383968,-1.4048924,83.22956,84.12272,83.45463,84.06966,83.46638,80.72856,0.011872317,0.011747745,0.011840677,0.0117550725,0.01183903,0.012235625
MAPK14_P1P2-1|MAPK14_P1P2-2,hek293t,12,recovered,25.38343,-1.5270029,83.69326,84.649574,83.90167,84.54397,83.911766,81.22248,0.011807315,0.011675482,0.011778331,0.011689895,0.011776931,0.012162124
TPI1_P1P2-1|TPI1_P1P2-2,hek293t,6,recovered,25.383118,-1.5494678,83.73757,84.65997,83.97955,84.59063,83.985825,81.27111,0.01180114,0.011674064,0.011767536,0.011683522,0.011766668,0.012154935
LPCAT1_P1-1|LPCAT1_P1-2,hek293t,18,recovered,25.383072,-1.2932673,83.61544,84.57938,83.80406,84.43778,83.76772,81.112015,0.011818174,0.0116850585,0.011791888,0.011704423,0.011796943,0.012178485
ALKBH1_P1P2-1|ALKBH1_P1P2-2,hek293t,5,recovered,25.383045,-2.039763,83.82306,84.827194,84.0374,84.73623,84.08324,81.42265,0.011789247,0.0116513185,0.011759532,0.011663681,0.011753197,0.012132587
MAGEA10_P1P2-1|MAGEA10_P1P2-2,hek293t,7,recovered,25.382668,-1.7928731,84.10534,85.058914,84.350105,84.98488,84.362,81.681465,0.011750144,0.011619947,0.011716447,0.011629952,0.011714814,0.012094609
ETV5_P1P2-1|ETV5_P1P2-2,hek293t,8,recovered,25.382269,0.14389342,83.492065,84.30704,83.57248,84.13588,83.55652,80.797844,0.011835431,0.011722363,0.011824178,0.011745929,0.011826409,0.012225261
KLHL38_P1P2-1|KLHL38_P1P2-2,hek293t,7,recovered,25.382187,-1.7939401,83.594406,84.54002,83.8484,84.4794,83.87515,81.15551,0.011821113,0.011690434,0.011785727,0.011698725,0.011782011,0.012172038
GLYATL1_P1-1|GLYATL1_P1-2,hek293t,11,recovered,25.381968,-2.3373117,83.23507,84.28068,83.51965,84.19185,83.46904,80.856186,0.01187154,0.011725985,0.011831568,0.011738212,0.011838657,0.0122165475
BCKDHB_P1P2-1|BCKDHB_P1P2-2,hek293t,5,recovered,25.381653,-0.8094976,82.56252,83.52529,82.71798,83.334114,82.62867,79.962746,0.011967087,0.011830779,0.011944866,0.011857598,0.011957622,0.01235136
GRM6_P1P2-1|GRM6_P1P2-2,hek293t,5,recovered,25.381533,-2.4997635,83.97274,85.01808,84.312996,84.94136,84.22188,81.636406,0.01176848,0.011625463,0.011721544,0.011635841,0.011734076,0.012101204
CAGE1_P1P2-1|CAGE1_P1P2-2,hek293t,5,recovered,25.381445,-3.0115132,85.106514,86.14963,85.46485,86.124985,85.48214,82.86726,0.011613524,0.011474518,0.011565393,0.011477764,0.011563081,0.011923604
FZD6_P1P2-1|FZD6_P1P2-2,hek293t,20,recovered,25.381039,-2.164815,83.22065,84.24599,83.50882,84.15601,83.48206,80.819046,0.011873573,0.011730758,0.011833085,0.011743152,0.011836832,0.0122220935
TRNP1_P1P2-1|TRNP1_P1P2-2,hek293t,9,recovered,25.380894,-1.9112396,82.67558,83.66697,82.923134,83.58509,82.9504,80.22441,0.011950918,0.011810982,0.011915666,0.011822415,0.0119117955,0.012311569
EEF1B2_P1P2-1|EEF1B2_P1P2-2,hek293t,10,recovered,25.38086,-1.7690563,84.28373,85.242424,84.54108,85.15848,84.51488,81.86243,0.011725566,0.011595221,0.01169029,0.011606519,0.011693872,0.012068196
MYRF_P2-1|MYRF_P2-2,hek293t,13,recovered,25.380836,-1.4359616,82.79474,83.79238,83.02025,83.64313,82.9328,80.28488,0.011933924,0.011793513,0.011901893,0.011814308,0.011914293,0.012302411
C2orf74_P1P2-1|C2orf74_P1P2-2,hek293t,8,recovered,25.38067,-1.3918903,83.41077,84.36262,83.592545,84.24743,83.588974,80.914314,0.01184683,0.0117147295,0.011821372,0.011730559,0.011821872,0.012207879
OR2W1_ENST00000377175.1-1|OR2W1_ENST00000377175.1-2,hek293t,9,recovered,25.380268,-2.4171915,83.979576,85.0007,84.28586,84.937874,84.22573,81.63303,0.011767534,0.011627812,0.011725273,0.011636313,0.011733546,0.012101698
GAS8-AS1_ENST00000408886.2-1|GAS8-AS1_ENST00000408886.2-2,hek293t,5,recovered,25.379887,-2.2774916,83.3015,84.32437,83.61949,84.250046,83.60303,80.91719,0.011862186,0.011719981,0.011817608,0.011730199,0.011819908,0.01220745
RAB3C_P1P2-1|RAB3C_P1P2-2,hek293t,7,recovered,25.37976,-1.8490222,83.79963,84.808266,84.07516,84.68933,84.02084,81.37448,0.011792504,0.011653889,0.011754313,0.011670064,0.011761822,0.012139682
PEX26_P1P2-1|PEX26_P1P2-2,hek293t,9,recovered,25.379557,-1.6444538,83.11342,84.0773,83.32524,83.98473,83.30749,80.640976,0.01188871,0.011754016,0.011858845,0.011766819,0.011861343,0.012248751
NAA60_P1P2-1|NAA60_P1P2-2,hek293t,12,recovered,25.379332,-1.5087478,83.692856,84.65464,83.904305,84.54129,83.873215,81.22048,0.011807371,0.011674791,0.011777966,0.011690261,0.01178228,0.01216242
CD209_P1P2-1|CD209_P1P2-2,hek293t,10,recovered,25.379244,-2.1967373,83.2764,84.29659,83.53732,84.21513,83.53309,80.88095,0.011865718,0.011723798,0.011829095,0.011735004,0.011829687,0.012212853
CLDN6_P1P2-1|CLDN6_P1P2-2,hek293t,8,recovered,25.378853,-1.3409965,82.61809,83.62797,82.824905,83.456276,82.75852,80.0906,0.011959135,0.011816424,0.011929628,0.011840446,0.011939083,0.012331885
PIP_P1P2-1|PIP_P1P2-2,hek293t,11,recovered,25.378668,-2.0834684,83.47642,84.416664,83.762054,84.398796,83.77602,81.07227,0.011837623,0.011707317,0.011797732,0.011709767,0.011795789,0.012184382
TNKS_P1P2-1|TNKS_P1P2-2,hek293t,6,recovered,25.378582,-2.0169683,85.424194,86.35915,85.701645,86.31764,85.74121,83.06802,0.011570834,0.0114469975,0.011533806,0.011452439,0.011528546,0.011895129
CLEC2B_P1P2-1|CLEC2B_P1P2-2,hek293t,11,recovered,25.378508,-1.7572427,83.67193,84.65804,83.91117,84.55154,83.87583,81.23131,0.01181029,0.011674327,0.011777014,0.011688861,0.011781917,0.012160818
NRXN3_ENST00000335750.5-1|NRXN3_ENST00000335750.5-2,hek293t,8,recovered,25.378363,-2.779031,83.826065,84.85675,84.15936,84.83104,84.16712,81.52223,0.011788829,0.011647308,0.01174269,0.011650797,0.0117416205,0.0121179465
SDHAF4_P1P2-1|SDHAF4_P1P2-2,hek293t,9,recovered,25.378315,-1.3575878,82.17269,83.15664,82.38674,83.01749,82.29936,79.633354,0.012023177,0.011882604,0.011992314,0.011902284,0.012004894,0.0124018155
ZNF839_P1P2-1|ZNF839_P1P2-2,hek293t,7,recovered,25.378223,-1.7691239,83.5626,84.547264,83.80142,84.44483,83.801544,81.12029,0.011825559,0.011689445,0.011792255,0.011703458,0.011792238,0.012177258
